12:16:27,51.275433,-2.66559,1669
12:16:42,51.276351,-2.662841,1738
12:16:57,51.277328,-2.65949,1812
12:17:12,51.278325,-2.655941,1878
12:17:42,51.279848,-2.649814,2007
12:18:12,51.280964,-2.642968,2134
12:18:57,51.282423,-2.6341,2317
12:19:12,51.28302,-2.631092,2381
12:19:57,51.283887,-2.622614,2569
12:20:12,51.28417,-2.619743,2642
12:20:27,51.284226,-2.616844,2712
12:20:42,51.284495,-2.613591,2780
12:20:57,51.284429,-2.610401,2849
12:21:12,51.284594,-2.60744,2920
12:21:27,51.284571,-2.604347,2996
12:21:42,51.284875,-2.601205,3066
12:21:57,51.284988,-2.597793,3142
12:22:12,51.285141,-2.594463,3220
12:22:27,51.285491,-2.591139,3293
12:22:42,51.285651,-2.587552,3361
12:23:12,51.286416,-2.580414,3498
12:23:27,51.28707,-2.576689,3563
12:23:42,51.28756,-2.573042,3634
12:23:57,51.288017,-2.569168,3701
12:24:12,51.288296,-2.565355,3761
12:24:27,51.288908,-2.561411,3824
12:24:42,51.289471,-2.557555,3890
12:24:57,51.290011,-2.553635,3952
12:25:12,51.29058,-2.54978,4011
12:25:27,51.291155,-2.545842,4070
12:25:42,51.291756,-2.54181,4128
12:25:57,51.292372,-2.537913,4186
12:26:12,51.292976,-2.534102,4246
12:26:27,51.293534,-2.530389,4308
12:26:42,51.294154,-2.526655,4371
12:26:57,51.29482,-2.522891,4434
12:27:12,51.295573,-2.519063,4492
12:27:27,51.29627,-2.515328,4559
12:27:42,51.296939,-2.511599,4628
12:27:57,51.297661,-2.507912,4697
12:28:12,51.29844,-2.504042,4765
12:28:27,51.299236,-2.500072,4830
12:28:42,51.300211,-2.496021,4901
12:28:57,51.301062,-2.492049,4971
12:29:12,51.301942,-2.488223,5042
12:29:27,51.302749,-2.484347,5108
12:29:42,51.303722,-2.480171,5181
12:29:57,51.304568,-2.476263,5246
12:30:12,51.305437,-2.472276,5314
12:30:27,51.306448,-2.46878,5384
12:30:42,51.307406,-2.465525,5453
12:30:57,51.308642,-2.462102,5519
12:31:12,51.3099,-2.458522,5585
12:31:27,51.31124,-2.455086,5648
12:31:42,51.312826,-2.451765,5718
12:31:57,51.314154,-2.448297,5787
12:32:12,51.31553,-2.444443,5853
12:32:27,51.316978,-2.440909,5921
12:32:42,51.318165,-2.437113,5986
12:32:57,51.319608,-2.433436,6050
12:33:12,51.321146,-2.430199,6117
12:33:27,51.322592,-2.426751,6168
12:33:42,51.32376,-2.42347,6233
12:34:12,51.325981,-2.416812,6351
12:34:27,51.32677,-2.413213,6405
12:34:42,51.327637,-2.410116,6461
12:34:57,51.328755,-2.406916,6519
12:35:12,51.329798,-2.403661,6582
12:35:27,51.330939,-2.400127,6637
12:35:42,51.33184,-2.396967,6694
12:35:57,51.332991,-2.393713,6747
12:36:12,51.334346,-2.39025,6804
12:36:27,51.335348,-2.38667,6862
12:36:42,51.336697,-2.383547,6911
12:36:57,51.337966,-2.380522,6950
12:37:12,51.339207,-2.377076,7001
12:37:27,51.340599,-2.373604,7063
12:37:42,51.341723,-2.370177,7126
12:37:57,51.342815,-2.367334,7190
12:38:12,51.343467,-2.363987,7252
