1402824698.0,0.2698161390289616,-0.3333333333333333
1402824713.0,0.0,-0.14285714285714285
1402824727.0,0.0,0.0
1402824743.0,0.17891397465644365,0.125
1402824759.0,0.19084163260462247,-0.06666666666666667
1402824774.0,0.38163024917782123,0.6666666666666666
1402824789.0,0.3304867184147495,0.2
1402824804.0,0.5397077704736557,0.5333333333333333
1402824819.0,0.4266888318449793,-0.8666666666666667
1402824834.0,0.6328549795697324,0.8666666666666667
1402824849.0,0.6610051501880395,-0.06666666666666667
1402824864.0,0.26981672924872246,-0.7333333333333333
1402824879.0,0.6033945065521386,0.8
1402824894.0,2.9375247006374603,1.4666666666666666
1402824909.0,5.653998576569608,4.933333333333334
1402824924.0,4.815965361832741,11.333333333333334
1402824939.0,2.099024384537029,5.266666666666667
1402824954.0,5.291681157487338,3.7333333333333334
1402824969.0,2.553059140951373,5.666666666666667
1402824984.0,2.830419891821185,6.933333333333334
1402824999.0,3.8022649209852295,3.8
1402825014.0,2.912923630485493,5.066666666666666
1402825029.0,6.643660449509556,5.2
1402825044.0,5.912850589912397,4.2
1402825059.0,8.926664909057854,4.066666666666666
1402825074.0,7.719006621896848,4.133333333333334
1402825089.0,3.1737302076548715,5.583333333333333
1402825101.0,9.89356282477254,2.2222222222222223
1402825119.0,6.790440873884254,4.133333333333334
1402825134.0,10.136475091454633,3.8666666666666667
1402825149.0,9.88368152281413,4.066666666666666
1402825164.0,6.098265677817853,4.866666666666666
1402825179.0,8.541593638554362,4.2
1402825194.0,8.471021600139165,4.666666666666667
1402825209.0,7.71023376082944,4.133333333333334
1402825224.0,5.289228175948124,3.6
1402825239.0,8.96230201700948,4.533333333333333
1402825254.0,9.97973868423048,4.4
1402825269.0,6.3761190784523905,4.0
1402825284.0,10.162604378932627,4.8
1402825299.0,7.670287182303681,5.0
1402825312.0,10.244269572234614,4.823529411764706
1402825329.0,9.537897429472565,4.533333333333333
1402825344.0,9.87026130196906,4.666666666666667
1402825359.0,8.289409164227674,4.266666666666667
1402825374.0,7.98958192332991,4.933333333333334
1402825389.0,10.44973959256062,5.6
1402825404.0,10.8669397316651,3.6
1402825419.0,8.634242561873398,5.2
1402825434.0,6.50978309541749,3.8666666666666667
1402825449.0,7.080924042142966,3.7333333333333334
1402825464.0,10.396089250624557,4.4
1402825479.0,5.307363448477683,4.2
1402825494.0,7.671486257584419,5.066666666666666
1402825509.0,7.7377939512047496,4.0
1402825524.0,7.180930059880455,4.933333333333334
1402825539.0,5.746077453822959,3.533333333333333
1402825554.0,9.508273655990035,4.071428571428571
1402825568.0,6.385579189627863,4.1875
1402825584.0,10.307153961336049,5.733333333333333
1402825599.0,8.501326313411662,4.866666666666666
1402825614.0,8.343473859081998,4.6
1402825629.0,11.882688755540977,4.0
1402825644.0,10.3411542370426,3.933333333333333
1402825659.0,10.670837166708173,5.133333333333334
1402825674.0,11.84772426561707,4.733333333333333
1402825689.0,11.610113251080639,4.4
1402825704.0,9.85427364871993,5.0
1402825719.0,13.175201463372094,2.7333333333333334
1402825734.0,12.141460047090495,4.866666666666666
1402825749.0,11.06890333627732,4.333333333333333
