10:31:38,52.08505,-2.13590,33
10:31:53,52.08502,-2.13592,28
10:32:07,52.08501,-2.13591,26
10:32:23,52.08502,-2.13589,26
10:32:39,52.08502,-2.13592,28
10:32:54,52.08504,-2.13590,27
10:33:09,52.08502,-2.13598,37
10:33:24,52.08498,-2.13602,40
10:33:39,52.08498,-2.13614,48
10:33:54,52.08498,-2.13605,35
10:34:09,52.08502,-2.13617,48
10:34:24,52.08500,-2.13603,47
10:34:39,52.08498,-2.13598,36
10:34:54,52.08505,-2.13605,48
10:35:09,52.08488,-2.13547,70
10:35:24,52.08438,-2.13640,144
10:35:39,52.08477,-2.13556,314
10:35:54,52.08450,-2.13543,393
10:36:09,52.08379,-2.13538,449
10:36:24,52.08348,-2.13562,534
10:36:39,52.08311,-2.13576,638
10:36:54,52.08260,-2.13580,695
10:37:09,52.08224,-2.13555,771
10:37:24,52.08135,-2.13545,849
10:37:39,52.08057,-2.13569,912
10:37:54,52.07942,-2.13624,973
10:38:09,52.07848,-2.13695,1035
10:38:21,52.07815,-2.13709,1102
10:38:39,52.07675,-2.13833,1142
10:38:54,52.07606,-2.13930,1204
10:39:09,52.07473,-2.13977,1262
10:39:24,52.07341,-2.13999,1323
10:39:39,52.07262,-2.14034,1396
10:39:54,52.07153,-2.13976,1459
10:40:09,52.07040,-2.13997,1529
10:40:24,52.06951,-2.14083,1591
10:40:39,52.06880,-2.14081,1645
10:40:54,52.06761,-2.14110,1713
10:41:09,52.06653,-2.14239,1779
10:41:24,52.06570,-2.14273,1839
10:41:39,52.06447,-2.14369,1911
10:41:52,52.06363,-2.14418,1976
10:42:09,52.06222,-2.14526,2058
10:42:24,52.06096,-2.14563,2126
10:42:39,52.05978,-2.14661,2196
10:42:54,52.05873,-2.14721,2260
10:43:09,52.05773,-2.14784,2334
10:43:24,52.05638,-2.14846,2418
10:43:39,52.05494,-2.14884,2472
10:43:54,52.05381,-2.14926,2550
10:44:09,52.05303,-2.14990,2608
10:44:24,52.05208,-2.14995,2664
10:44:39,52.05081,-2.15089,2730
10:44:54,52.05019,-2.15146,2793
